example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
103,Jo Berger Myhre,Australia,Norway,1.0,1.0,0.4
104,The Who,Paramount,Brunswick,1.0,1.0,0.0
105,Sonny Boy Williamson I,opera,blues,0.0,0.5,0.8
106,Innocent II,bishop,pope,0.0,0.0,0.8
107,British Guiana,Manila,Georgetown,0.0,1.0,0.8
108,The Nylons,Turkey,Canada,1.0,1.0,0.6
109,Nevada Bachelors,Sheffield,Seattle,1.0,1.0,0.6
110,Cadillac V-12,Apple,Cadillac,1.0,1.0,0.2
111,Dmitri Nabokov,Baltimore,Berlin,1.0,1.0,0.6
112,Pius II,bishop,pope,0.0,0.5,0.8
113,Final Fantasy V,Microsoft,Square,1.0,1.0,0.2
114,Iliana Fox,novelist,actor,0.0,0.0,1.0
115,Juan de Espinosa Medrano,French,Spanish,1.0,0.0,0.8
116,KKBQ,Miami,Texas,1.0,0.5,1.0
117,PGM-11 Redstone,Nissan,Chrysler,1.0,1.0,0.6
118,Republic of Venice,Spanish,Italian,0.0,0.0,1.0
119,Minamoto no Sanetomo,India,Japan,1.0,1.0,0.8
120,Everberg,Australia,Belgium,1.0,1.0,0.2
121,Pietro Fanna,goaltender,midfielder,1.0,0.5,1.0
122,Edina High School,Pennsylvania,Minnesota,1.0,0.5,0.6
123,Glastonbury Lake Village,London,Somerset,1.0,1.0,0.0
124,Lincoln Square Synagogue,Vancouver,Manhattan,1.0,1.0,0.4
125,Gunnar Thoresen,Denmark,Norway,1.0,0.5,0.2
126,Warwick School,Paris,Warwick,1.0,1.0,0.0
127,Dodge Avenger,Honda,Dodge,1.0,1.0,0.2
128,Amānullāh Khān,Buddhism,Islam,0.0,0.0,1.0
129,Chicago Rockets,Singapore,Chicago,1.0,0.0,0.8
130,Firuz Shah Tughlaq,Buddhism,Islam,0.0,1.0,1.0
131,Claude Bernard,Rome,Paris,1.0,0.5,1.0
132,Mount Steere,Europe,Antarctica,1.0,1.0,0.0
133,Baal Shem of London,French,Hebrew,1.0,1.0,0.0
134,Nelson Valdez,hockey,soccer,0.0,1.0,1.0
135,Bob Shacochis,politician,novelist,1.0,1.0,0.0
136,The Barbara Stanwyck Show,CBS,NBC,0.0,1.0,0.2
137,Friedrich Hirzebruch,physics,mathematics,1.0,1.0,0.4
138,Kondura,Croatian,Hindi,1.0,1.0,0.0
139,Crownies,Sweden,Australia,1.0,0.5,1.0
140,Raisio,Spanish,Finnish,1.0,1.0,0.2
141,Mick Lally,Korean,Irish,1.0,1.0,0.2
142,Lena Yada,BBC,WWE,1.0,1.0,0.6
143,Airbus A350,Adobe,Airbus,0.0,1.0,0.6
144,Alex Sipiagin,trance,jazz,0.0,0.0,0.8
145,Aleksandr Ptushko,French,Russian,1.0,1.0,0.6
146,Ticino,Swedish,Italian,0.0,1.0,0.8
147,Game & Watch,Toyota,Nintendo,1.0,1.0,0.2
148,Halchidhoma,Iceland,California,0.0,0.0,0.6
149,Nintendo Software Planning & Development,Chicago,Nintendo,0.0,0.5,0.8
150,Allan Warren,Spanish,English,0.0,1.0,0.6
151,Northwest Branch Anacostia River,Ontario,Maryland,1.0,1.0,0.0
152,Pelagius II,Shah,pope,1.0,0.5,0.2
153,Margaret Walker,Vienna,Chicago,1.0,1.0,1.0
154,European Physical Society,psychology,physics,1.0,0.5,0.4
155,Gene Martynec,Baltimore,Germany,0.0,0.0,1.0
156,Johann Andreas Schmeller,Philadelphia,Munich,1.0,1.0,0.8
157,Johannes Schilling,Paris,Dresden,1.0,1.0,0.0
158,Francis X. DiLorenzo,pope,bishop,1.0,0.5,0.4
159,Germany,FIFA,NATO,1.0,1.0,0.0
160,John Willie,French,English,1.0,1.0,1.0
161,Sue Lyon,poet,actor,1.0,0.0,0.8
162,Greenwich Park,Edinburgh,Greenwich,1.0,1.0,0.6
163,Leonard Cohen,trumpet,guitar,1.0,1.0,0.6
164,Roy Orbison,Baltimore,Vernon,1.0,1.0,0.0
165,Lady Gaga,violin,piano,1.0,1.0,0.6
166,Alain Mabanckou,Swedish,French,1.0,1.0,0.6
167,Blue Heelers,Belgium,Australia,1.0,1.0,1.0
168,Gidon Kremer,piano,violin,1.0,1.0,0.6
169,Shmuel HaNavi bus bombing,London,Jerusalem,1.0,1.0,0.4
170,Goa,Europe,Asia,1.0,1.0,0.2
171,Urban V,cardinal,pope,1.0,1.0,0.8
172,Amy Prentiss,CBS,NBC,1.0,1.0,0.0
173,Fouad Twal,Athens,Jerusalem,1.0,1.0,0.6
174,Ma Rainey,Fantasy,Paramount,1.0,1.0,0.0
175,Bose Institute,Brazil,India,1.0,0.5,0.2
176,Shanghai,Dresden,Barcelona,1.0,0.0,1.0
177,Anadol,Tokyo,Istanbul,1.0,1.0,0.6
178,Kalajoki,Chinese,Finnish,1.0,1.0,0.8
179,The Postal Service,Toronto,Seattle,1.0,1.0,0.8
180,Leopold Infeld,Moscow,Warsaw,1.0,1.0,0.0
181,Ivar Antonsen,guitar,piano,1.0,1.0,1.0
182,Hiroshi Hase,composer,politician,1.0,1.0,0.6
183,Czechoslovakia,Russian,Czech,1.0,1.0,0.0
184,Makoto Hasebe,goaltender,midfielder,1.0,0.5,1.0
185,Prince Edward Island,Ukrainian,English,1.0,1.0,0.8
186,Beatrice Hutton,journalist,architect,1.0,1.0,0.2
187,Byron Dafoe,quarterback,goaltender,1.0,1.0,0.0
188,Split Airport,Sweden,Split,1.0,1.0,0.0
189,Viacheslav Belavkin,English,Russian,1.0,1.0,1.0
190,Zune,Adobe,Microsoft,1.0,1.0,0.8
191,Angola,Antarctica,Africa,1.0,1.0,1.0
192,Jean Guillaume Moitte,Medina,Paris,1.0,0.0,1.0
193,Porsche 911,Honda,Porsche,1.0,1.0,0.0
194,Armand Marrast,Brisbane,Paris,1.0,1.0,1.0
195,Thenewno2,Leicester,London,1.0,1.0,0.6
196,Guilt Machine,Dublin,Netherlands,0.0,1.0,0.6
197,Northern Mariana Islands Football Association,WWE,FIFA,1.0,1.0,0.0
198,London International Airport,Hamburg,London,1.0,1.0,0.6
199,Ouest-France,Spanish,French,1.0,1.0,0.4
