example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
51,Bayazid Bastami,Christianity,Islam,0.0,0.0,1.0
52,Turkmenistan,Antarctica,Asia,0.0,0.0,1.0
53,Ludwig Klages,chemistry,psychology,1.0,0.0,0.4
54,Gentle Ben,Netflix,CBS,0.0,0.5,0.8
55,Melbourne Airport,Peter,Melbourne,1.0,0.0,0.6
56,John Huarte,midfielder,quarterback,1.0,1.0,0.6
57,The Good Heart,Australia,Iceland,0.0,0.0,0.0
58,Mount Carmel,Munich,Illinois,1.0,0.0,1.0
59,Democrats 66,Azerbaijan,Netherlands,1.0,0.5,1.0
60,Five Star Krishna,comedian,actor,0.0,0.0,0.8
61,Sommariva del Bosco,Egypt,Italy,0.0,0.0,1.0
62,Nahum Sokolow,English,Hebrew,1.0,1.0,0.6
63,Manila,Cologne,Shanghai,1.0,0.5,0.0
64,Neuburg Peak,Europe,Antarctica,1.0,1.0,0.4
65,Jim Pugliese,anthology,jazz,0.0,0.0,1.0
66,Jens Evensen,Ireland,Norway,1.0,0.0,1.0
67,Suzuki MR Wagon,Fiat,Suzuki,1.0,1.0,0.2
68,John Henry Poynting,mathematics,physics,1.0,1.0,0.0
69,Kyustendil Province,Russian,Bulgarian,1.0,1.0,0.4
70,Mary Garden,jazz,opera,1.0,1.0,0.0
71,Fenn Tower,Providence,Ohio,1.0,0.5,1.0
72,Peter Jason,model,actor,0.0,0.0,0.6
73,Versoix,Finnish,French,0.0,0.0,1.0
74,Alain de Benoist,Sanskrit,French,0.0,0.0,1.0
75,Arthur Griffith,Philadelphia,Dublin,1.0,1.0,0.4
76,Austin Currie,Canada,Ireland,1.0,1.0,0.6
77,Mandailing language,Poland,Indonesia,1.0,1.0,0.6
78,Rogers Radio,Chicago,Toronto,1.0,0.5,0.8
79,Jean-Louis Barrault,Dutch,French,0.0,0.0,1.0
80,Kuala Lumpur,Seoul,Ankara,1.0,1.0,0.6
81,Riky Rick,journalist,actor,0.0,0.5,0.4
82,Cincinnati,Rome,Munich,1.0,1.0,0.0
83,Baja Fresh,Copenhagen,Irvine,1.0,1.0,0.6
84,George Cadogan, 5th Earl Cadogan,Minneapolis,London,0.0,0.0,1.0
85,Cutie Honey,Finland,Japan,1.0,1.0,1.0
86,Enhanced Music,opera,trance,1.0,1.0,0.2
87,Antoine Houdar de La Motte,Florence,Paris,1.0,0.5,1.0
88,Marc Lavoie,France,Canada,0.0,0.0,0.8
89,Peter Kassovitz,Dutch,French,0.0,0.0,1.0
90,Aram Khachaturian,Berlin,Moscow,0.0,0.5,0.6
91,Jean Chiappe,Russian,French,1.0,1.0,0.8
92,Avie Bennett,Belfast,Toronto,1.0,1.0,0.4
93,Sangamam,Spain,India,0.0,1.0,0.6
94,Subotica,Tokyo,Budapest,0.0,0.0,0.4
95,Aloha Stadium,BBC,Hawaii,0.0,0.5,1.0
96,Daejeon,Istanbul,Brisbane,1.0,1.0,0.2
97,Istanbul University,Oxford,Istanbul,1.0,1.0,1.0
98,The Miser,English,French,0.0,0.5,0.2
99,omphacite,Peter,grape,1.0,1.0,0.0
100,Johann Christian Bach,jazz,opera,1.0,1.0,0.4
101,Bert Sakmann,mathematics,physiology,1.0,1.0,0.0
102,Chevrolet Corvette C5-R,Atari,Chevrolet,0.0,0.0,1.0
103,Jo Berger Myhre,Australia,Norway,0.0,0.0,1.0
104,The Who,Paramount,Brunswick,1.0,1.0,0.2
105,Sonny Boy Williamson I,opera,blues,1.0,0.5,0.6
106,Innocent II,bishop,pope,0.0,0.0,0.8
107,British Guiana,Manila,Georgetown,1.0,1.0,1.0
108,The Nylons,Turkey,Canada,1.0,1.0,1.0
109,Nevada Bachelors,Sheffield,Seattle,0.0,0.0,0.6
110,Cadillac V-12,Apple,Cadillac,0.0,0.0,1.0
111,Dmitri Nabokov,Baltimore,Berlin,1.0,1.0,1.0
112,Pius II,bishop,pope,0.0,0.0,1.0
113,Final Fantasy V,Microsoft,Square,0.0,0.0,0.8
114,Iliana Fox,novelist,actor,0.0,0.5,1.0
115,Juan de Espinosa Medrano,French,Spanish,0.0,0.0,1.0
116,KKBQ,Miami,Texas,1.0,0.5,1.0
117,PGM-11 Redstone,Nissan,Chrysler,0.0,1.0,0.6
118,Republic of Venice,Spanish,Italian,0.0,0.0,0.8
119,Minamoto no Sanetomo,India,Japan,1.0,0.5,0.6
120,Everberg,Australia,Belgium,1.0,0.5,1.0
121,Pietro Fanna,goaltender,midfielder,0.0,0.0,1.0
122,Edina High School,Pennsylvania,Minnesota,1.0,0.0,1.0
123,Glastonbury Lake Village,London,Somerset,1.0,1.0,0.0
124,Lincoln Square Synagogue,Vancouver,Manhattan,1.0,1.0,0.6
125,Gunnar Thoresen,Denmark,Norway,1.0,1.0,0.4
126,Warwick School,Paris,Warwick,1.0,0.0,0.2
127,Dodge Avenger,Honda,Dodge,1.0,1.0,0.0
128,Amānullāh Khān,Buddhism,Islam,0.0,0.0,1.0
129,Chicago Rockets,Singapore,Chicago,1.0,1.0,0.6
130,Firuz Shah Tughlaq,Buddhism,Islam,0.0,0.0,1.0
131,Claude Bernard,Rome,Paris,1.0,1.0,0.8
132,Mount Steere,Europe,Antarctica,1.0,1.0,0.8
133,Baal Shem of London,French,Hebrew,0.0,0.5,0.6
134,Nelson Valdez,hockey,soccer,1.0,0.5,1.0
135,Bob Shacochis,politician,novelist,1.0,0.5,1.0
136,The Barbara Stanwyck Show,CBS,NBC,1.0,0.5,0.4
137,Friedrich Hirzebruch,physics,mathematics,0.0,0.5,1.0
138,Kondura,Croatian,Hindi,1.0,0.5,0.8
139,Crownies,Sweden,Australia,1.0,1.0,0.4
140,Raisio,Spanish,Finnish,1.0,1.0,0.8
141,Mick Lally,Korean,Irish,1.0,1.0,1.0
142,Lena Yada,BBC,WWE,1.0,1.0,0.6
143,Airbus A350,Adobe,Airbus,1.0,1.0,0.8
144,Alex Sipiagin,trance,jazz,0.0,0.0,1.0
145,Aleksandr Ptushko,French,Russian,0.0,0.0,1.0
146,Ticino,Swedish,Italian,1.0,1.0,1.0
147,Game & Watch,Toyota,Nintendo,0.0,0.0,1.0
148,Halchidhoma,Iceland,California,1.0,1.0,0.8
149,Nintendo Software Planning & Development,Chicago,Nintendo,1.0,1.0,0.6
150,Allan Warren,Spanish,English,1.0,0.0,1.0
151,Northwest Branch Anacostia River,Ontario,Maryland,1.0,1.0,0.6
152,Pelagius II,Shah,pope,0.0,0.0,1.0
153,Margaret Walker,Vienna,Chicago,1.0,0.5,1.0
154,European Physical Society,psychology,physics,0.0,0.0,0.4
155,Gene Martynec,Baltimore,Germany,1.0,0.5,1.0
156,Johann Andreas Schmeller,Philadelphia,Munich,1.0,0.0,0.8
157,Johannes Schilling,Paris,Dresden,1.0,1.0,0.0
158,Francis X. DiLorenzo,pope,bishop,1.0,1.0,0.4
159,Germany,FIFA,NATO,1.0,1.0,0.2
160,John Willie,French,English,1.0,0.5,1.0
161,Sue Lyon,poet,actor,1.0,0.5,0.4
162,Greenwich Park,Edinburgh,Greenwich,1.0,0.5,0.2
163,Leonard Cohen,trumpet,guitar,1.0,1.0,0.8
164,Roy Orbison,Baltimore,Vernon,1.0,1.0,0.0
165,Lady Gaga,violin,piano,1.0,1.0,0.4
166,Alain Mabanckou,Swedish,French,0.0,0.0,1.0
167,Blue Heelers,Belgium,Australia,1.0,1.0,0.8
168,Gidon Kremer,piano,violin,1.0,0.0,0.0
169,Shmuel HaNavi bus bombing,London,Jerusalem,1.0,1.0,0.6
170,Goa,Europe,Asia,1.0,1.0,0.6
171,Urban V,cardinal,pope,0.0,0.5,1.0
172,Amy Prentiss,CBS,NBC,1.0,1.0,0.6
173,Fouad Twal,Athens,Jerusalem,0.0,0.0,1.0
174,Ma Rainey,Fantasy,Paramount,1.0,0.0,0.8
175,Bose Institute,Brazil,India,0.0,0.0,1.0
176,Shanghai,Dresden,Barcelona,1.0,0.0,0.6
177,Anadol,Tokyo,Istanbul,0.0,0.0,0.8
178,Kalajoki,Chinese,Finnish,0.0,1.0,1.0
179,The Postal Service,Toronto,Seattle,1.0,1.0,0.4
180,Leopold Infeld,Moscow,Warsaw,1.0,0.5,0.4
181,Ivar Antonsen,guitar,piano,1.0,0.0,0.8
182,Hiroshi Hase,composer,politician,1.0,1.0,0.8
183,Czechoslovakia,Russian,Czech,1.0,0.5,0.6
184,Makoto Hasebe,goaltender,midfielder,0.0,0.0,1.0
185,Prince Edward Island,Ukrainian,English,0.0,0.0,1.0
186,Beatrice Hutton,journalist,architect,1.0,0.5,0.4
187,Byron Dafoe,quarterback,goaltender,1.0,1.0,0.4
188,Split Airport,Sweden,Split,1.0,1.0,0.4
189,Viacheslav Belavkin,English,Russian,0.0,0.0,1.0
190,Zune,Adobe,Microsoft,0.0,0.0,1.0
191,Angola,Antarctica,Africa,0.0,0.0,1.0
192,Jean Guillaume Moitte,Medina,Paris,0.0,0.0,1.0
193,Porsche 911,Honda,Porsche,1.0,0.0,0.2
194,Armand Marrast,Brisbane,Paris,0.0,0.5,1.0
195,Thenewno2,Leicester,London,0.0,0.0,1.0
196,Guilt Machine,Dublin,Netherlands,1.0,1.0,0.0
197,Northern Mariana Islands Football Association,WWE,FIFA,1.0,0.0,1.0
198,London International Airport,Hamburg,London,0.0,0.5,1.0
199,Ouest-France,Spanish,French,1.0,0.5,0.8
