example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
162,Ruth Marshall,politician,actor,1.0,0.5,0.8
163,Israel,Damascus,Jerusalem,1.0,0.0,0.6
164,Samuil Feinberg,violin,piano,1.0,0.5,0.8
165,Porsche 911,Honda,Porsche,0.0,0.0,0.2
166,Juan de Espinosa Medrano,French,Spanish,0.0,0.5,0.8
167,Beatrix of the Netherlands,French,Dutch,0.0,0.0,0.8
168,Aino Sibelius,Seattle,Helsinki,1.0,0.5,0.0
169,La Gomera,French,Spanish,0.0,0.5,1.0
170,Porrentruy,Finnish,French,1.0,1.0,0.4
171,Alexander Zinoviev,astronomy,sociology,0.0,1.0,0.0
172,Georgina Leonidas,composer,actor,0.0,1.0,0.4
173,Moe Koffman,London,Toronto,1.0,1.0,0.8
174,Pittsburgh,Budapest,Sheffield,1.0,1.0,0.2
175,Andrew Neil,IBM,BBC,0.0,0.0,0.8
176,John Huarte,midfielder,quarterback,0.0,0.0,0.8
177,Istanbul,Warsaw,Cairo,1.0,1.0,0.0
178,Tao Lin,disco,essay,1.0,0.5,0.0
179,Henry Maudsley,French,English,0.0,1.0,0.2
180,Aryabhata,mathematics,astronomy,1.0,1.0,0.0
181,Avie Bennett,Belfast,Toronto,1.0,0.0,0.6
182,Carl Barron,journalist,comedian,1.0,1.0,0.0
183,Gentle Ben,Netflix,CBS,1.0,0.5,0.2
184,Ferdinand-Alphonse Hamelin,English,French,0.0,1.0,0.4
185,Peter Jason,model,actor,1.0,0.5,0.6
186,Peter Kassovitz,Dutch,French,1.0,0.5,0.2
187,Joseph Louis Gay-Lussac,physics,chemistry,0.0,0.5,1.0
188,Goffredo Petrassi,Warsaw,Rome,0.0,1.0,0.4
189,Jean Chiappe,Russian,French,1.0,1.0,0.2
190,Shaad Ali,Albania,India,1.0,0.0,0.8
191,Byron Dafoe,quarterback,goaltender,0.0,1.0,0.6
192,Ahmad Zahir,Wellington,Kabul,1.0,1.0,0.4
193,Jim Pugliese,anthology,jazz,0.0,0.0,1.0
194,Turkmenistan,Antarctica,Asia,0.0,0.0,1.0
195,Germany,FIFA,NATO,1.0,1.0,0.0
196,Letter to Loretta,ESPN,NBC,0.0,0.5,0.2
197,Francis X. DiLorenzo,pope,bishop,1.0,0.0,0.6
198,Marinus II,bishop,pope,1.0,1.0,0.8
199,Rick Barry,hockey,basketball,1.0,1.0,0.0
200,Female Agents,Italy,France,1.0,0.5,0.4
201,Robert Stout,actor,politician,1.0,0.5,0.6
202,Firuz Shah Tughlaq,Buddhism,Islam,0.0,0.0,0.8
203,Fiona Russell Powell,comedian,journalist,1.0,1.0,1.0
204,Airbus A350,Adobe,Airbus,1.0,0.5,0.8
205,Everberg,Australia,Belgium,0.0,0.0,1.0
206,Gianluigi Lentini,linebacker,midfielder,1.0,0.5,1.0
207,Helen E. Fisher,sociology,anthropology,1.0,1.0,0.6
208,Herbert von Karajan,Budapest,Berlin,1.0,1.0,0.8
209,Protoje,Latvia,Jamaica,1.0,0.0,0.8
210,Battambang Province,Tucson,Cambodia,0.0,0.0,0.6
211,Love Is Gone,Philippines,France,0.0,0.0,0.8
212,As-Saffah,Judaism,Islam,0.0,0.0,0.8
213,Apple IIe Card,Ferrari,Apple,1.0,1.0,0.2
214,Passer à l'acte,Georgian,French,0.0,0.0,1.0
215,Apple Thunderbolt Display,Adobe,Apple,0.0,0.0,1.0
216,Antonio Vivaldi,jazz,opera,1.0,1.0,0.2
217,Hellenic Police,Germany,Greece,1.0,1.0,0.0
218,Steve Swell,opera,jazz,0.0,0.0,1.0
219,Mick Lally,Korean,Irish,0.0,0.5,1.0
220,Radim Gaudentius,Islam,Christianity,1.0,0.0,0.4
221,Operation Apollo,Madrid,Afghanistan,1.0,1.0,0.0
222,Fouad Twal,Athens,Jerusalem,1.0,0.0,0.8
223,Kitakami Station,Mexico,Japan,0.0,0.5,0.6
224,Olwen,Indonesian,Welsh,1.0,1.0,0.0
225,Il Gazzettino,Russian,Italian,1.0,1.0,0.8
226,Walter Johnson,midfielder,pitcher,1.0,1.0,0.2
227,The Dustbinmen,jazz,sitcom,1.0,1.0,0.0
228,Bering Glacier,California,Alaska,1.0,0.5,0.4
229,Rudolph Isley,London,Cincinnati,1.0,1.0,0.0
230,Albertis Castle,Spain,Italy,0.0,0.5,1.0
231,Skype,Apple,Microsoft,0.0,0.0,0.6
232,Antoine Houdar de La Motte,Florence,Paris,0.0,0.0,0.8
233,Berlin International Film Festival,Swansea,Berlin,1.0,0.5,0.8
234,Mount Steere,Europe,Antarctica,1.0,1.0,0.0
235,Nahum Sokolow,English,Hebrew,1.0,1.0,0.0
236,British Guiana,Manila,Georgetown,1.0,0.0,0.2
237,Bruno Tabacci,French,Italian,0.0,1.0,0.8
238,Prague,Jerusalem,Berlin,0.0,0.0,0.8
239,Sue Lyon,poet,actor,1.0,0.0,0.6
240,Prudentius,Belgium,Spain,0.0,0.5,0.2
241,Punnagai Desam,English,Tamil,1.0,1.0,0.0
242,Virginia,Finnish,English,1.0,1.0,0.4
243,Eastern Bloc,Antarctica,Europe,0.0,0.0,1.0
244,Google Reader,Italy,Google,1.0,0.5,0.4
245,Beijing,Toronto,Bangkok,1.0,0.0,0.0
246,Delmarva Peninsula,coffee,Virginia,1.0,1.0,0.2
247,La Jornada,English,Spanish,0.0,0.0,1.0
248,Jewish Theological Seminary of America,Islam,Judaism,1.0,1.0,0.0
249,Randalls Island,Quebec,Manhattan,1.0,0.5,0.6
250,Armand Marrast,Brisbane,Paris,1.0,1.0,1.0
251,Athens,Madrid,Santiago,1.0,1.0,0.0
252,Halchidhoma,Iceland,California,1.0,1.0,0.2
253,Henry Threadgill,opera,jazz,0.0,0.0,1.0
254,South Carolina,Spanish,English,1.0,1.0,0.4
255,Chicago Rockets,Singapore,Chicago,0.0,0.0,0.4
256,Kalajoki,Chinese,Finnish,0.0,0.0,0.6
257,Twenty Good Years,ESPN,NBC,1.0,1.0,0.4
258,United States Patent and Trademark Office,Charlotte,Alexandria,1.0,1.0,0.0
259,Leopold Infeld,Moscow,Warsaw,1.0,0.5,0.8
260,Game & Watch,Toyota,Nintendo,1.0,1.0,0.6
261,Fernand Ledoux,English,French,1.0,0.5,0.6
262,Sovetskoye Shampanskoye,India,Belarus,0.0,0.5,0.4
263,Max Ernst,Constantinople,Paris,0.0,0.0,1.0
264,Mohamed Morsi,Judaism,Islam,1.0,0.0,0.8
265,Mercury Comet,Renault,Mercury,1.0,1.0,0.6
266,2004 Madrid train bombings,Illinois,Madrid,0.0,0.0,0.8
267,Dance Umbrella,Berlin,London,0.0,1.0,0.6
268,Jacob Mellis,quarterback,midfielder,0.0,1.0,0.6
269,La Revista Blanca,Belgium,Spain,1.0,1.0,0.0
270,Greenwich Park,Edinburgh,Greenwich,1.0,1.0,0.0
271,Zune,Adobe,Microsoft,0.0,0.0,1.0
272,James Franck,ecology,physics,0.0,0.0,1.0
273,Jo Berger Myhre,Australia,Norway,1.0,0.5,0.2
274,Manila,Cologne,Shanghai,1.0,0.0,0.4
275,Kondura,Croatian,Hindi,1.0,1.0,0.0
276,Viacheslav Belavkin,English,Russian,0.0,0.5,1.0
277,Rudolf Kastner,Cyprus,Hungary,1.0,1.0,1.0
278,Finding Your Roots,CBS,PBS,1.0,1.0,0.6
279,Wallace Carothers,musician,chemistry,1.0,1.0,0.8
280,Thomas Arne,Toronto,London,0.0,0.5,1.0
281,Beirut,Florence,Istanbul,0.0,0.0,1.0
282,Suzuki MR Wagon,Fiat,Suzuki,1.0,0.0,0.4
283,Roy Orbison,Baltimore,Vernon,1.0,1.0,0.2
284,Porsche 550,Toyota,Porsche,0.0,0.5,0.4
285,Pius II,bishop,pope,0.0,0.0,0.6
286,The Jeffersons,Icelandic,English,0.0,1.0,0.2
287,Upper Canada District School Board,Nevada,Ontario,1.0,1.0,0.0
288,Braids,Minneapolis,Calgary,0.0,0.0,1.0
289,Pakistan Steel Mills,Cardiff,Karachi,0.0,0.5,0.0
290,Lincoln Square Synagogue,Vancouver,Manhattan,1.0,1.0,0.0
291,Sous le ciel de Paris,Spanish,French,1.0,0.5,0.0
292,Doug Buffone,midfielder,linebacker,1.0,1.0,0.0
293,Hubert Latham,Russian,French,1.0,0.0,0.2
294,Boeing Defense, Space & Security,Germany,Boeing,1.0,1.0,0.0
295,Versoix,Finnish,French,0.0,0.5,0.2
296,Simone Barone,goaltender,midfielder,1.0,0.5,0.4
297,Suzuki GSX-R750,Nissan,Suzuki,1.0,0.5,0.8
298,Lena Yada,BBC,WWE,1.0,1.0,0.4
299,Raisio,Spanish,Finnish,1.0,0.0,0.6
300,Jim Magilton,quarterback,midfielder,1.0,0.5,0.4
301,Windows Embedded Automotive,Sega,Microsoft,0.0,0.0,1.0
302,Cloud Nothings,Belgium,Cleveland,1.0,1.0,0.0
303,Morr Music,Warwick,Berlin,1.0,0.5,0.8
304,Istanbul,Copenhagen,Beirut,1.0,1.0,0.0
305,Johann Andreas Schmeller,Philadelphia,Munich,0.0,0.0,0.4
306,Jean Guillaume Moitte,Medina,Paris,0.0,0.0,1.0
307,Arnold Antonin,Albania,Haiti,1.0,1.0,0.6
308,Paul Brill,Miami,Rome,1.0,0.5,0.2
309,The Good Heart,Australia,Iceland,0.0,1.0,0.6
310,MiniDisc,Microsoft,Sony,0.0,0.0,0.6
311,Johann Christian Bach,jazz,opera,1.0,1.0,0.0
312,Singapore Bus Service,Tokyo,Singapore,1.0,0.5,0.4
313,Color TV-Game,Cadillac,Nintendo,0.0,0.0,0.8
314,John Mehegan,guitar,piano,1.0,0.0,0.4
315,Ulf von Euler,mathematics,physiology,1.0,1.0,0.2
316,Fenn Tower,Providence,Ohio,1.0,0.5,0.4
317,Operation Flash,Chelsea,Croatia,0.0,0.5,1.0
318,Joe Hildebrand,Canada,Australia,1.0,1.0,0.0
319,Czechoslovakia,Russian,Czech,0.0,0.0,1.0
320,Lamplugh Island,Asia,Antarctica,1.0,1.0,0.0
321,Mary Garden,jazz,opera,1.0,1.0,0.0
322,Isetta,Nissan,BMW,0.0,0.0,1.0
323,Antoine Coypel,Venice,Paris,1.0,1.0,0.4
324,Jean Rostand,Russian,French,1.0,0.5,0.2
325,Marc Lavoie,France,Canada,0.0,0.5,0.8
326,Environics,Santiago,Toronto,0.0,0.5,1.0
327,Nicholas Fairbairn,Vienna,London,1.0,0.5,0.4
328,Shmuel HaNavi bus bombing,London,Jerusalem,1.0,0.5,0.0
329,Claude Bernard,Rome,Paris,0.0,0.5,1.0
330,Guilt Machine,Dublin,Netherlands,0.0,0.5,0.6
331,The Miser,English,French,1.0,0.5,0.8
332,Gantz,Australia,Japan,0.0,0.5,0.0
333,Miho Mosulishvili,Russian,Georgian,1.0,1.0,0.0
334,Inspector Gadget,Spanish,French,1.0,0.5,0.0
335,Amānullāh Khān,Buddhism,Islam,0.0,0.0,1.0
336,Eldar Djangirov,sitcom,jazz,0.0,0.0,1.0
337,William Camden,philosophy,history,0.0,0.5,1.0
338,Rogers Radio,Chicago,Toronto,0.0,0.5,0.8
339,Dom Juan,English,French,1.0,0.0,1.0
340,Lancashire wrestling,France,England,0.0,1.0,0.6
341,Trail Inlet,Europe,Antarctica,1.0,1.0,0.0
342,Avni Mula,blues,opera,0.0,0.0,0.6
343,Subotica,Tokyo,Budapest,0.0,0.5,0.8
344,LZ7,Amsterdam,Manchester,0.0,0.0,1.0
345,Collonge-Bellerive,English,French,1.0,0.5,0.2
346,Opeth,Italy,Sweden,1.0,0.5,0.0
347,Beatrice Hutton,journalist,architect,1.0,1.0,0.6
348,Vittorio Sgarbi,bishop,mayor,1.0,0.0,0.4
349,Istanbul University,Oxford,Istanbul,0.0,0.0,1.0
350,Iliana Fox,novelist,actor,0.0,0.5,1.0
351,Tim Garland,opera,jazz,0.0,0.0,1.0
352,Dmitri Nabokov,Baltimore,Berlin,1.0,0.0,0.8
353,Joseph Hume,Hungarian,English,0.0,0.5,0.6
354,Kume District,Ireland,Japan,0.0,1.0,0.2
355,Northern Mariana Islands Football Association,WWE,FIFA,0.0,0.0,0.6
356,Frederick Lugard, 1st Baron Lugard,Auckland,Chennai,1.0,1.0,0.8
357,Halvor Schou,Sacramento,Oslo,1.0,0.0,0.8
358,Porvoo,Russian,Swedish,1.0,0.5,0.2
359,Bentley Continental,Toyota,Bentley,0.0,0.0,0.4
360,Arthur Griffith,Philadelphia,Dublin,0.0,0.0,1.0
361,Alonzo Bodden,architect,actor,0.0,1.0,0.8
362,Something Is Out There,MTV,NBC,0.0,0.0,0.8
363,NRJ Group,Shanghai,Paris,1.0,0.0,0.4
364,Louis Riel,Italian,French,1.0,0.5,0.6
365,Homi Jehangir Bhabha,animation,physics,1.0,0.5,0.2
366,Windows Mobile 6.5,Apple,Microsoft,1.0,0.0,0.6
367,Gunnar Thoresen,Denmark,Norway,1.0,0.5,0.6
368,Anna Lindh,Rome,Stockholm,0.0,0.0,0.4
369,Jack Cassidy,Madrid,Hollywood,1.0,1.0,0.6
370,Daddio,Korean,English,1.0,0.0,0.8
371,Karl Schwarzschild,chemistry,astronomy,1.0,1.0,0.0
372,Manuel Carrasco,Italy,Spain,1.0,1.0,0.0
373,Sommariva del Bosco,Egypt,Italy,0.0,1.0,0.8
374,Magazin Istoric,Spanish,Romanian,1.0,1.0,0.0
375,Alexander Mosolov,Venice,Moscow,1.0,0.5,1.0
376,Dodge Avenger,Honda,Dodge,1.0,1.0,0.2
377,Karim Abdul Razak,outfielder,midfielder,1.0,0.0,1.0
378,Harrison Birtwistle,jazz,opera,1.0,1.0,0.0
379,Primorsky Krai,Antarctica,Asia,0.0,0.0,1.0
380,Warwick School,Paris,Warwick,1.0,1.0,0.0
381,KC-767,IBM,Boeing,0.0,0.5,0.6
382,Jakarta,Karachi,Beijing,0.0,0.0,1.0
383,Ippolito d'Este,bishop,cardinal,1.0,1.0,0.4
384,Il Posto,Korean,Italian,0.0,0.0,1.0
385,Pierre Schneiter,Dutch,French,1.0,0.5,0.4
386,Aleksandr Ptushko,French,Russian,1.0,0.5,1.0
387,Fifi D'Orsay,novelist,actor,0.0,0.0,1.0
388,Yutaka Abe,Chicago,Kyoto,1.0,1.0,0.0
389,Dodge Dynasty,Triumph,Dodge,0.0,1.0,0.4
390,Thoranai,English,Tamil,1.0,1.0,0.0
391,Srebarna Glacier,Europe,Antarctica,1.0,1.0,0.0
392,Eduardo Scarpetta,Florence,Naples,0.0,1.0,0.0
393,Brian Labone,midfielder,defender,1.0,1.0,0.0
394,Jaroslav Janus,midfielder,goaltender,1.0,0.5,0.8
395,Kuala Lumpur,Seoul,Ankara,0.0,0.0,1.0
396,Albanian Land Force,India,Albania,0.0,0.5,0.4
397,Aitcho Islands,Europe,Antarctica,1.0,1.0,0.0
398,Henry Brassey,poet,politician,1.0,1.0,0.6
399,Makoto Hasebe,goaltender,midfielder,1.0,0.5,0.2
400,Corky Miller,midfielder,catcher,1.0,1.0,0.0
401,Michel-Jean Sedaine,Russian,French,0.0,0.5,0.4
402,Michael Winner,Italian,English,1.0,0.5,0.0
403,Muonio,English,Finnish,1.0,0.5,0.6
404,Gidon Kremer,piano,violin,0.0,1.0,0.0
405,John Willie,French,English,1.0,1.0,0.8
406,Emil von Reznicek,jazz,opera,1.0,1.0,0.0
407,octane,mathematics,chemistry,0.0,0.5,0.8
408,Beaumont Palace,Madrid,Oxford,1.0,1.0,0.0
409,Innocent II,bishop,pope,0.0,0.0,0.8
410,Helle Thorning-Schmidt,Venice,Copenhagen,0.0,0.0,1.0
411,Bert Sakmann,mathematics,physiology,1.0,1.0,0.0
412,Honda Civic Hybrid,Volvo,Honda,1.0,0.5,0.8
413,Democrats 66,Azerbaijan,Netherlands,1.0,1.0,0.0
414,Trevor Dunn,politician,composer,1.0,1.0,0.8
415,Suomen Kuvalehti,Indonesia,Finland,1.0,1.0,0.8
416,Molina de Segura,Swedish,Spanish,0.0,1.0,1.0
417,BC Hydro,Perth,Vancouver,1.0,0.5,1.0
418,Jean Lefebvre,English,French,0.0,0.5,0.4
419,Friedrich Gulda,violin,piano,0.0,0.5,1.0
420,Roman Empire,Finnish,Greek,1.0,0.0,0.0
421,Gaiola,Greece,Italy,1.0,0.5,1.0
422,Tiv people,India,Nigeria,0.0,1.0,0.0
423,America's Best Dance Crew,CBS,MTV,1.0,1.0,0.0
424,Kyustendil Province,Russian,Bulgarian,0.0,0.5,0.4
425,Kenia Sinclair,India,Jamaica,1.0,1.0,0.0
426,Circa Survive,Naples,Philadelphia,0.0,1.0,0.8
427,Alex Sipiagin,trance,jazz,0.0,1.0,0.8
428,Johann Wolfgang von Goethe,Italy,Frankfurt,1.0,1.0,0.0
429,Margaret Walker,Vienna,Chicago,1.0,0.0,0.0
430,Anadol,Tokyo,Istanbul,0.0,0.5,0.4
431,Amy Prentiss,CBS,NBC,1.0,1.0,0.4
432,Pierre Louis Napoleon Cavagnari,Philippines,Kabul,0.0,0.0,0.8
433,Melbourne Airport,Peter,Melbourne,1.0,1.0,0.0
434,Sholay,Italy,India,1.0,1.0,0.4
435,Juan Croucier,Peru,Cuba,0.0,0.0,1.0
436,Blue Heelers,Belgium,Australia,1.0,0.5,0.4
437,Veysian Rural District,Venezuela,Iran,0.0,0.0,1.0
438,The Who,Paramount,Brunswick,0.0,0.5,1.0
439,Mathieu Flamini,centre,midfielder,1.0,0.0,0.2
440,O'Brien Schofield,midfielder,linebacker,1.0,1.0,0.2
