example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
89,Peter Kassovitz,Dutch,French,0.0,0.0,1.0
90,Aram Khachaturian,Berlin,Moscow,0.0,0.0,0.8
91,Jean Chiappe,Russian,French,0.0,0.0,1.0
92,Avie Bennett,Belfast,Toronto,0.0,0.0,1.0
93,Sangamam,Spain,India,0.0,0.0,1.0
94,Subotica,Tokyo,Budapest,1.0,0.5,0.4
95,Aloha Stadium,BBC,Hawaii,0.0,0.5,1.0
96,Daejeon,Istanbul,Brisbane,1.0,1.0,0.2
97,Istanbul University,Oxford,Istanbul,0.0,0.0,1.0
98,The Miser,English,French,1.0,1.0,0.2
99,omphacite,Peter,grape,1.0,1.0,0.0
100,Johann Christian Bach,jazz,opera,0.0,1.0,0.6
101,Bert Sakmann,mathematics,physiology,1.0,1.0,0.0
102,Chevrolet Corvette C5-R,Atari,Chevrolet,0.0,0.0,0.8
103,Jo Berger Myhre,Australia,Norway,0.0,0.0,1.0
104,The Who,Paramount,Brunswick,1.0,1.0,0.0
105,Sonny Boy Williamson I,opera,blues,1.0,0.0,0.8
106,Innocent II,bishop,pope,1.0,1.0,0.0
107,British Guiana,Manila,Georgetown,1.0,1.0,0.0
108,The Nylons,Turkey,Canada,0.0,0.0,1.0
109,Nevada Bachelors,Sheffield,Seattle,0.0,0.0,0.8
110,Cadillac V-12,Apple,Cadillac,0.0,0.0,1.0
111,Dmitri Nabokov,Baltimore,Berlin,0.0,0.0,0.6
112,Pius II,bishop,pope,1.0,1.0,0.0
113,Final Fantasy V,Microsoft,Square,0.0,0.0,0.6
114,Iliana Fox,novelist,actor,0.0,0.0,1.0
115,Juan de Espinosa Medrano,French,Spanish,0.0,0.0,0.8
116,KKBQ,Miami,Texas,0.0,0.5,0.8
117,PGM-11 Redstone,Nissan,Chrysler,1.0,0.5,0.4
118,Republic of Venice,Spanish,Italian,0.0,0.0,0.4
119,Minamoto no Sanetomo,India,Japan,0.0,0.0,0.8
120,Everberg,Australia,Belgium,0.0,0.5,0.6
121,Pietro Fanna,goaltender,midfielder,0.0,0.0,1.0
122,Edina High School,Pennsylvania,Minnesota,0.0,0.5,1.0
123,Glastonbury Lake Village,London,Somerset,0.0,0.5,0.2
124,Lincoln Square Synagogue,Vancouver,Manhattan,0.0,0.0,0.8
125,Gunnar Thoresen,Denmark,Norway,1.0,0.5,0.0
126,Warwick School,Paris,Warwick,0.0,0.0,0.0
127,Dodge Avenger,Honda,Dodge,0.0,0.0,0.8
128,Amānullāh Khān,Buddhism,Islam,0.0,0.0,1.0
129,Chicago Rockets,Singapore,Chicago,0.0,0.0,1.0
130,Firuz Shah Tughlaq,Buddhism,Islam,0.0,0.0,1.0
131,Claude Bernard,Rome,Paris,0.0,0.0,1.0
132,Mount Steere,Europe,Antarctica,1.0,1.0,0.4
133,Baal Shem of London,French,Hebrew,1.0,0.0,0.2
134,Nelson Valdez,hockey,soccer,0.0,0.5,0.8
135,Bob Shacochis,politician,novelist,0.0,0.5,0.4
136,The Barbara Stanwyck Show,CBS,NBC,1.0,1.0,0.4
137,Friedrich Hirzebruch,physics,mathematics,0.0,0.0,0.6
138,Kondura,Croatian,Hindi,0.0,0.0,1.0
139,Crownies,Sweden,Australia,0.0,0.0,1.0
140,Raisio,Spanish,Finnish,1.0,1.0,0.0
141,Mick Lally,Korean,Irish,0.0,0.0,0.8
142,Lena Yada,BBC,WWE,0.0,0.5,0.4
143,Airbus A350,Adobe,Airbus,0.0,0.0,0.8
144,Alex Sipiagin,trance,jazz,0.0,0.0,1.0
145,Aleksandr Ptushko,French,Russian,0.0,0.0,1.0
146,Ticino,Swedish,Italian,0.0,0.0,1.0
147,Game & Watch,Toyota,Nintendo,0.0,0.0,1.0
148,Halchidhoma,Iceland,California,0.0,0.0,1.0
149,Nintendo Software Planning & Development,Chicago,Nintendo,0.0,0.0,1.0
150,Allan Warren,Spanish,English,0.0,0.0,1.0
151,Northwest Branch Anacostia River,Ontario,Maryland,1.0,0.5,1.0
152,Pelagius II,Shah,pope,0.0,0.0,1.0
153,Margaret Walker,Vienna,Chicago,0.0,0.0,1.0
154,European Physical Society,psychology,physics,0.0,0.5,0.8
155,Gene Martynec,Baltimore,Germany,1.0,0.5,1.0
156,Johann Andreas Schmeller,Philadelphia,Munich,0.0,0.0,1.0
157,Johannes Schilling,Paris,Dresden,0.0,1.0,0.0
158,Francis X. DiLorenzo,pope,bishop,0.0,0.0,1.0
159,Germany,FIFA,NATO,0.0,0.0,1.0
160,John Willie,French,English,0.0,0.0,1.0
161,Sue Lyon,poet,actor,1.0,0.0,0.4
162,Greenwich Park,Edinburgh,Greenwich,1.0,0.0,0.4
163,Leonard Cohen,trumpet,guitar,0.0,0.0,1.0
164,Roy Orbison,Baltimore,Vernon,1.0,1.0,0.0
165,Lady Gaga,violin,piano,1.0,0.0,1.0
166,Alain Mabanckou,Swedish,French,0.0,0.0,1.0
167,Blue Heelers,Belgium,Australia,0.0,0.5,1.0
168,Gidon Kremer,piano,violin,1.0,0.5,0.0
169,Shmuel HaNavi bus bombing,London,Jerusalem,0.0,1.0,0.4
170,Goa,Europe,Asia,0.0,0.0,0.2
171,Urban V,cardinal,pope,1.0,1.0,0.0
172,Amy Prentiss,CBS,NBC,1.0,0.5,0.0
173,Fouad Twal,Athens,Jerusalem,0.0,0.0,0.8
174,Ma Rainey,Fantasy,Paramount,0.0,0.5,1.0
175,Bose Institute,Brazil,India,0.0,0.5,1.0
176,Shanghai,Dresden,Barcelona,0.0,0.5,1.0
177,Anadol,Tokyo,Istanbul,0.0,0.5,0.6
178,Kalajoki,Chinese,Finnish,1.0,0.5,0.6
179,The Postal Service,Toronto,Seattle,0.0,1.0,0.2
180,Leopold Infeld,Moscow,Warsaw,0.0,0.0,0.0
181,Ivar Antonsen,guitar,piano,1.0,1.0,0.8
182,Hiroshi Hase,composer,politician,1.0,1.0,1.0
183,Czechoslovakia,Russian,Czech,1.0,0.0,0.4
184,Makoto Hasebe,goaltender,midfielder,0.0,0.0,1.0
185,Prince Edward Island,Ukrainian,English,0.0,0.0,1.0
186,Beatrice Hutton,journalist,architect,1.0,0.0,0.6
187,Byron Dafoe,quarterback,goaltender,1.0,1.0,0.2
188,Split Airport,Sweden,Split,1.0,0.0,0.4
189,Viacheslav Belavkin,English,Russian,0.0,0.0,0.8
190,Zune,Adobe,Microsoft,0.0,0.0,1.0
191,Angola,Antarctica,Africa,0.0,0.0,1.0
192,Jean Guillaume Moitte,Medina,Paris,0.0,0.0,1.0
193,Porsche 911,Honda,Porsche,0.0,0.0,1.0
194,Armand Marrast,Brisbane,Paris,0.0,0.0,1.0
195,Thenewno2,Leicester,London,0.0,0.0,1.0
196,Guilt Machine,Dublin,Netherlands,1.0,1.0,0.0
197,Northern Mariana Islands Football Association,WWE,FIFA,0.0,0.0,1.0
198,London International Airport,Hamburg,London,0.0,0.0,1.0
199,Ouest-France,Spanish,French,0.0,0.0,0.4
