example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
130,The Woodentops,Moscow,London,0.0,0.0,1.0
131,IBM Network Control Program,Boeing,IBM,0.0,0.0,1.0
132,Kukri Hills,Asia,Antarctica,0.0,1.0,0.8
133,International Istanbul Film Festival,Houston,Istanbul,0.0,0.0,1.0
134,Crownies,Sweden,Australia,0.0,0.0,1.0
135,Mount Carmel,Munich,Illinois,0.0,0.0,1.0
136,Aloha Stadium,BBC,Hawaii,0.0,0.5,1.0
137,Pietro Fanna,goaltender,midfielder,0.0,0.0,1.0
138,Nevada Bachelors,Sheffield,Seattle,0.0,0.0,0.8
139,Kalyan Kumar,Jerusalem,Bangalore,0.0,0.0,1.0
140,Henrique Maximiano Coelho Neto,Norway,Brazil,0.0,0.0,0.4
141,Clayton Kershaw,football,baseball,0.0,0.0,0.4
142,Leo Villareal,Boston,Albuquerque,1.0,1.0,0.0
143,Francesco Bolzoni,quarterback,midfielder,1.0,0.0,0.6
144,iPod shuffle,Sega,Apple,0.0,0.0,1.0
145,Benny Golson,sitcom,jazz,0.0,0.0,1.0
146,Lionel Messi,Netherlands,Argentina,0.0,0.0,1.0
147,Syed Kalbe Hussain,Buddhism,Islam,0.0,0.0,1.0
148,Riky Rick,journalist,actor,1.0,1.0,0.4
149,Iruma Air Base,Greece,Japan,0.0,0.0,1.0
150,John Henry Poynting,mathematics,physics,1.0,1.0,0.4
151,Eduardo Zaplana,Munich,Madrid,0.0,0.5,1.0
152,Hiroshi Hase,composer,politician,1.0,1.0,1.0
153,Pierre Soulages,Hamburg,Paris,0.0,0.0,1.0
154,World Series Cricket,India,Australia,1.0,0.5,0.8
155,Federated States of Micronesia,Russian,English,0.0,0.5,1.0
156,scientific method,anthropology,science,0.0,0.0,1.0
157,London International Airport,Hamburg,London,0.0,0.0,1.0
158,Mykolaiv Oblast,Russian,Ukrainian,1.0,0.5,0.0
159,New Democratic Party Socialist Caucus,India,Canada,0.0,0.5,0.8
160,cepelinai,Norway,Lithuania,0.0,1.0,0.2
161,Minamoto no Sanetomo,India,Japan,0.0,0.0,0.8
162,Ruth Marshall,politician,actor,0.0,0.0,0.8
163,Israel,Damascus,Jerusalem,0.0,0.0,1.0
164,Samuil Feinberg,violin,piano,1.0,1.0,1.0
165,Porsche 911,Honda,Porsche,0.0,0.0,1.0
166,Juan de Espinosa Medrano,French,Spanish,0.0,0.0,0.8
167,Beatrix of the Netherlands,French,Dutch,0.0,0.0,0.4
168,Aino Sibelius,Seattle,Helsinki,1.0,0.0,0.8
169,La Gomera,French,Spanish,0.0,0.0,0.8
170,Porrentruy,Finnish,French,0.0,0.0,1.0
171,Alexander Zinoviev,astronomy,sociology,0.0,0.0,1.0
172,Georgina Leonidas,composer,actor,0.0,0.0,1.0
173,Moe Koffman,London,Toronto,1.0,0.0,0.6
174,Pittsburgh,Budapest,Sheffield,0.0,0.5,0.0
175,Andrew Neil,IBM,BBC,1.0,0.0,0.4
176,John Huarte,midfielder,quarterback,0.0,0.0,1.0
177,Istanbul,Warsaw,Cairo,0.0,0.0,0.4
178,Tao Lin,disco,essay,0.0,1.0,0.2
179,Henry Maudsley,French,English,0.0,0.0,1.0
180,Aryabhata,mathematics,astronomy,1.0,1.0,0.4
181,Avie Bennett,Belfast,Toronto,0.0,0.0,1.0
182,Carl Barron,journalist,comedian,1.0,1.0,0.0
183,Gentle Ben,Netflix,CBS,1.0,0.5,0.8
184,Ferdinand-Alphonse Hamelin,English,French,0.0,0.0,0.6
185,Peter Jason,model,actor,0.0,0.5,0.6
186,Peter Kassovitz,Dutch,French,0.0,0.0,1.0
187,Joseph Louis Gay-Lussac,physics,chemistry,1.0,0.5,0.0
188,Goffredo Petrassi,Warsaw,Rome,0.0,0.0,0.8
189,Jean Chiappe,Russian,French,0.0,0.0,1.0
190,Shaad Ali,Albania,India,0.0,0.0,1.0
191,Byron Dafoe,quarterback,goaltender,1.0,1.0,0.2
192,Ahmad Zahir,Wellington,Kabul,0.0,0.0,1.0
193,Jim Pugliese,anthology,jazz,0.0,0.0,1.0
194,Turkmenistan,Antarctica,Asia,0.0,0.0,1.0
195,Germany,FIFA,NATO,0.0,0.0,1.0
196,Letter to Loretta,ESPN,NBC,0.0,0.0,1.0
197,Francis X. DiLorenzo,pope,bishop,0.0,0.0,1.0
198,Marinus II,bishop,pope,1.0,1.0,0.0
199,Rick Barry,hockey,basketball,1.0,0.0,0.8
