example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
36,Trevor Dunn,politician,composer,0.0,0.5,0.4
37,Shunyi Olympic Rowing-Canoeing Park,Kuwait,Beijing,0.0,0.0,1.0
38,Delta Goodrem,India,Australia,0.0,0.0,0.4
39,Yutaka Abe,Chicago,Kyoto,1.0,1.0,0.0
40,Honda Civic Hybrid,Volvo,Honda,0.0,0.0,1.0
41,Luca Pacioli,physics,mathematics,0.0,0.5,0.8
42,Halvor Schou,Sacramento,Oslo,0.0,0.0,0.8
43,John James Rickard Macleod,psychology,physiology,1.0,0.5,0.0
44,Pittsburgh,Budapest,Sheffield,0.0,1.0,0.0
45,Bertrand Russell,Chinese,English,0.0,0.0,1.0
46,Henri Queuille,English,French,0.0,0.0,0.2
47,DJ Die,Madrid,Devon,1.0,1.0,0.0
48,Thoranai,English,Tamil,1.0,1.0,0.0
49,Georgina Leonidas,composer,actor,1.0,1.0,1.0
50,Jean Bourdichon,English,French,1.0,1.0,0.4
51,Bayazid Bastami,Christianity,Islam,1.0,1.0,0.8
52,Turkmenistan,Antarctica,Asia,1.0,1.0,0.4
53,Ludwig Klages,chemistry,psychology,1.0,1.0,1.0
54,Gentle Ben,Netflix,CBS,1.0,1.0,0.6
55,Melbourne Airport,Peter,Melbourne,0.0,1.0,1.0
56,John Huarte,midfielder,quarterback,1.0,1.0,0.4
57,The Good Heart,Australia,Iceland,1.0,1.0,0.0
58,Mount Carmel,Munich,Illinois,1.0,1.0,1.0
59,Democrats 66,Azerbaijan,Netherlands,1.0,0.5,0.4
60,Five Star Krishna,comedian,actor,1.0,1.0,0.8
61,Sommariva del Bosco,Egypt,Italy,1.0,1.0,1.0
62,Nahum Sokolow,English,Hebrew,1.0,1.0,0.2
63,Manila,Cologne,Shanghai,1.0,1.0,0.4
64,Neuburg Peak,Europe,Antarctica,0.0,0.5,0.8
65,Jim Pugliese,anthology,jazz,0.0,0.0,1.0
66,Jens Evensen,Ireland,Norway,0.0,0.0,0.8
67,Suzuki MR Wagon,Fiat,Suzuki,0.0,0.0,0.6
68,John Henry Poynting,mathematics,physics,1.0,1.0,0.4
69,Kyustendil Province,Russian,Bulgarian,1.0,1.0,0.2
70,Mary Garden,jazz,opera,0.0,0.0,0.4
71,Fenn Tower,Providence,Ohio,0.0,0.5,1.0
72,Peter Jason,model,actor,0.0,0.0,0.8
73,Versoix,Finnish,French,0.0,0.0,1.0
74,Alain de Benoist,Sanskrit,French,0.0,0.0,1.0
75,Arthur Griffith,Philadelphia,Dublin,0.0,0.0,0.6
76,Austin Currie,Canada,Ireland,1.0,1.0,0.8
77,Mandailing language,Poland,Indonesia,0.0,1.0,1.0
78,Rogers Radio,Chicago,Toronto,0.0,0.0,1.0
79,Jean-Louis Barrault,Dutch,French,0.0,0.0,1.0
80,Kuala Lumpur,Seoul,Ankara,1.0,1.0,0.4
81,Riky Rick,journalist,actor,1.0,1.0,0.4
82,Cincinnati,Rome,Munich,1.0,1.0,0.4
83,Baja Fresh,Copenhagen,Irvine,1.0,1.0,0.6
84,George Cadogan, 5th Earl Cadogan,Minneapolis,London,1.0,1.0,0.8
85,Cutie Honey,Finland,Japan,1.0,1.0,1.0
86,Enhanced Music,opera,trance,1.0,1.0,0.2
87,Antoine Houdar de La Motte,Florence,Paris,1.0,1.0,1.0
88,Marc Lavoie,France,Canada,1.0,1.0,0.4
89,Peter Kassovitz,Dutch,French,1.0,1.0,1.0
90,Aram Khachaturian,Berlin,Moscow,1.0,0.5,0.6
91,Jean Chiappe,Russian,French,1.0,1.0,1.0
92,Avie Bennett,Belfast,Toronto,1.0,1.0,0.4
93,Sangamam,Spain,India,1.0,1.0,1.0
94,Subotica,Tokyo,Budapest,1.0,1.0,0.0
95,Aloha Stadium,BBC,Hawaii,1.0,1.0,0.6
96,Daejeon,Istanbul,Brisbane,1.0,1.0,0.4
97,Istanbul University,Oxford,Istanbul,0.0,0.0,1.0
98,The Miser,English,French,1.0,1.0,0.2
99,omphacite,Peter,grape,1.0,1.0,0.0
100,Johann Christian Bach,jazz,opera,0.0,1.0,0.8
101,Bert Sakmann,mathematics,physiology,1.0,0.5,0.0
102,Chevrolet Corvette C5-R,Atari,Chevrolet,0.0,0.0,1.0
103,Jo Berger Myhre,Australia,Norway,1.0,1.0,1.0
104,The Who,Paramount,Brunswick,1.0,1.0,0.0
105,Sonny Boy Williamson I,opera,blues,1.0,1.0,0.0
106,Innocent II,bishop,pope,0.0,0.0,0.2
107,British Guiana,Manila,Georgetown,1.0,0.0,0.0
108,The Nylons,Turkey,Canada,0.0,0.5,1.0
109,Nevada Bachelors,Sheffield,Seattle,0.0,0.0,1.0
110,Cadillac V-12,Apple,Cadillac,0.0,0.0,0.8
111,Dmitri Nabokov,Baltimore,Berlin,1.0,0.5,0.8
112,Pius II,bishop,pope,0.0,0.5,0.4
113,Final Fantasy V,Microsoft,Square,1.0,1.0,0.0
114,Iliana Fox,novelist,actor,1.0,1.0,1.0
115,Juan de Espinosa Medrano,French,Spanish,1.0,1.0,0.4
116,KKBQ,Miami,Texas,1.0,1.0,0.8
117,PGM-11 Redstone,Nissan,Chrysler,1.0,1.0,0.2
118,Republic of Venice,Spanish,Italian,1.0,1.0,0.4
119,Minamoto no Sanetomo,India,Japan,1.0,1.0,0.4
120,Everberg,Australia,Belgium,1.0,1.0,0.4
121,Pietro Fanna,goaltender,midfielder,1.0,1.0,1.0
122,Edina High School,Pennsylvania,Minnesota,1.0,1.0,0.6
123,Glastonbury Lake Village,London,Somerset,1.0,1.0,0.0
124,Lincoln Square Synagogue,Vancouver,Manhattan,1.0,1.0,0.4
125,Gunnar Thoresen,Denmark,Norway,1.0,1.0,0.0
126,Warwick School,Paris,Warwick,1.0,1.0,0.0
127,Dodge Avenger,Honda,Dodge,1.0,1.0,0.0
128,Amānullāh Khān,Buddhism,Islam,0.0,0.0,1.0
129,Chicago Rockets,Singapore,Chicago,0.0,0.0,0.8
130,Firuz Shah Tughlaq,Buddhism,Islam,0.0,0.0,1.0
131,Claude Bernard,Rome,Paris,0.0,0.0,1.0
132,Mount Steere,Europe,Antarctica,1.0,1.0,0.8
133,Baal Shem of London,French,Hebrew,0.0,0.5,0.0
134,Nelson Valdez,hockey,soccer,0.0,0.0,0.8
135,Bob Shacochis,politician,novelist,1.0,0.5,1.0
136,The Barbara Stanwyck Show,CBS,NBC,1.0,0.5,0.6
137,Friedrich Hirzebruch,physics,mathematics,0.0,0.0,0.8
138,Kondura,Croatian,Hindi,0.0,0.0,1.0
139,Crownies,Sweden,Australia,1.0,0.0,0.6
140,Raisio,Spanish,Finnish,1.0,1.0,0.4
141,Mick Lally,Korean,Irish,0.0,0.5,0.8
142,Lena Yada,BBC,WWE,0.0,0.5,0.0
143,Airbus A350,Adobe,Airbus,0.0,0.0,0.8
144,Alex Sipiagin,trance,jazz,1.0,1.0,1.0
145,Aleksandr Ptushko,French,Russian,1.0,1.0,1.0
146,Ticino,Swedish,Italian,1.0,1.0,1.0
147,Game & Watch,Toyota,Nintendo,1.0,1.0,1.0
148,Halchidhoma,Iceland,California,1.0,1.0,1.0
149,Nintendo Software Planning & Development,Chicago,Nintendo,1.0,1.0,0.8
150,Allan Warren,Spanish,English,1.0,0.5,0.6
151,Northwest Branch Anacostia River,Ontario,Maryland,1.0,1.0,1.0
152,Pelagius II,Shah,pope,1.0,1.0,0.2
153,Margaret Walker,Vienna,Chicago,1.0,1.0,0.6
154,European Physical Society,psychology,physics,1.0,1.0,0.4
155,Gene Martynec,Baltimore,Germany,1.0,1.0,0.8
156,Johann Andreas Schmeller,Philadelphia,Munich,1.0,1.0,0.8
157,Johannes Schilling,Paris,Dresden,1.0,1.0,0.0
158,Francis X. DiLorenzo,pope,bishop,1.0,1.0,0.0
159,Germany,FIFA,NATO,0.0,1.0,0.8
160,John Willie,French,English,0.0,0.0,1.0
161,Sue Lyon,poet,actor,1.0,0.0,0.2
162,Greenwich Park,Edinburgh,Greenwich,1.0,0.0,0.2
163,Leonard Cohen,trumpet,guitar,0.0,0.0,1.0
164,Roy Orbison,Baltimore,Vernon,1.0,1.0,0.0
165,Lady Gaga,violin,piano,1.0,0.0,0.8
166,Alain Mabanckou,Swedish,French,0.0,0.0,0.8
167,Blue Heelers,Belgium,Australia,0.0,0.5,0.8
168,Gidon Kremer,piano,violin,1.0,0.5,0.0
169,Shmuel HaNavi bus bombing,London,Jerusalem,1.0,1.0,0.6
170,Goa,Europe,Asia,0.0,0.0,0.0
171,Urban V,cardinal,pope,1.0,0.5,0.0
172,Amy Prentiss,CBS,NBC,0.0,0.0,1.0
173,Fouad Twal,Athens,Jerusalem,1.0,0.0,1.0
174,Ma Rainey,Fantasy,Paramount,1.0,0.5,0.6
175,Bose Institute,Brazil,India,1.0,1.0,0.6
176,Shanghai,Dresden,Barcelona,1.0,0.5,0.6
177,Anadol,Tokyo,Istanbul,1.0,1.0,0.6
178,Kalajoki,Chinese,Finnish,1.0,1.0,0.0
179,The Postal Service,Toronto,Seattle,1.0,1.0,0.2
180,Leopold Infeld,Moscow,Warsaw,1.0,1.0,0.0
181,Ivar Antonsen,guitar,piano,1.0,1.0,0.8
182,Hiroshi Hase,composer,politician,1.0,1.0,0.8
183,Czechoslovakia,Russian,Czech,1.0,1.0,0.0
184,Makoto Hasebe,goaltender,midfielder,1.0,1.0,1.0
185,Prince Edward Island,Ukrainian,English,1.0,1.0,1.0
186,Beatrice Hutton,journalist,architect,1.0,1.0,0.4
187,Byron Dafoe,quarterback,goaltender,1.0,1.0,0.2
188,Split Airport,Sweden,Split,1.0,1.0,0.0
189,Viacheslav Belavkin,English,Russian,1.0,1.0,0.6
190,Zune,Adobe,Microsoft,1.0,0.5,1.0
191,Angola,Antarctica,Africa,1.0,1.0,0.0
192,Jean Guillaume Moitte,Medina,Paris,1.0,0.5,1.0
193,Porsche 911,Honda,Porsche,1.0,1.0,0.0
194,Armand Marrast,Brisbane,Paris,1.0,1.0,0.8
195,Thenewno2,Leicester,London,1.0,1.0,1.0
196,Guilt Machine,Dublin,Netherlands,1.0,1.0,0.0
197,Northern Mariana Islands Football Association,WWE,FIFA,1.0,1.0,0.4
198,London International Airport,Hamburg,London,1.0,1.0,0.8
199,Ouest-France,Spanish,French,1.0,1.0,0.2
