example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
144,iPod shuffle,Sega,Apple,1.0,1.0,1.0
145,Benny Golson,sitcom,jazz,1.0,1.0,1.0
146,Lionel Messi,Netherlands,Argentina,0.0,0.0,1.0
147,Syed Kalbe Hussain,Buddhism,Islam,1.0,0.0,1.0
148,Riky Rick,journalist,actor,1.0,1.0,0.6
149,Iruma Air Base,Greece,Japan,1.0,1.0,1.0
150,John Henry Poynting,mathematics,physics,1.0,1.0,0.0
151,Eduardo Zaplana,Munich,Madrid,1.0,1.0,1.0
152,Hiroshi Hase,composer,politician,1.0,1.0,0.4
153,Pierre Soulages,Hamburg,Paris,1.0,1.0,1.0
154,World Series Cricket,India,Australia,1.0,1.0,1.0
155,Federated States of Micronesia,Russian,English,1.0,1.0,1.0
156,scientific method,anthropology,science,1.0,1.0,1.0
157,London International Airport,Hamburg,London,1.0,1.0,1.0
158,Mykolaiv Oblast,Russian,Ukrainian,1.0,1.0,0.2
159,New Democratic Party Socialist Caucus,India,Canada,1.0,1.0,1.0
160,cepelinai,Norway,Lithuania,1.0,1.0,0.8
161,Minamoto no Sanetomo,India,Japan,1.0,1.0,1.0
162,Ruth Marshall,politician,actor,1.0,0.5,0.8
163,Israel,Damascus,Jerusalem,0.0,0.0,1.0
164,Samuil Feinberg,violin,piano,1.0,1.0,0.4
165,Porsche 911,Honda,Porsche,1.0,1.0,0.0
166,Juan de Espinosa Medrano,French,Spanish,1.0,0.5,1.0
167,Beatrix of the Netherlands,French,Dutch,1.0,1.0,0.8
168,Aino Sibelius,Seattle,Helsinki,1.0,1.0,1.0
169,La Gomera,French,Spanish,1.0,1.0,1.0
170,Porrentruy,Finnish,French,1.0,1.0,0.8
171,Alexander Zinoviev,astronomy,sociology,1.0,1.0,0.4
172,Georgina Leonidas,composer,actor,1.0,1.0,0.8
173,Moe Koffman,London,Toronto,1.0,1.0,0.2
174,Pittsburgh,Budapest,Sheffield,1.0,1.0,0.2
175,Andrew Neil,IBM,BBC,1.0,1.0,0.8
176,John Huarte,midfielder,quarterback,1.0,1.0,0.2
177,Istanbul,Warsaw,Cairo,1.0,0.5,0.4
178,Tao Lin,disco,essay,1.0,1.0,0.4
179,Henry Maudsley,French,English,1.0,1.0,0.8
180,Aryabhata,mathematics,astronomy,1.0,1.0,0.4
181,Avie Bennett,Belfast,Toronto,1.0,1.0,0.4
182,Carl Barron,journalist,comedian,1.0,1.0,1.0
183,Gentle Ben,Netflix,CBS,1.0,1.0,0.8
184,Ferdinand-Alphonse Hamelin,English,French,1.0,0.5,0.6
185,Peter Jason,model,actor,1.0,1.0,0.6
186,Peter Kassovitz,Dutch,French,1.0,1.0,0.8
187,Joseph Louis Gay-Lussac,physics,chemistry,1.0,1.0,0.6
188,Goffredo Petrassi,Warsaw,Rome,1.0,0.0,1.0
189,Jean Chiappe,Russian,French,1.0,1.0,0.8
190,Shaad Ali,Albania,India,1.0,1.0,0.6
191,Byron Dafoe,quarterback,goaltender,1.0,1.0,0.4
192,Ahmad Zahir,Wellington,Kabul,1.0,1.0,1.0
193,Jim Pugliese,anthology,jazz,1.0,0.5,1.0
194,Turkmenistan,Antarctica,Asia,1.0,1.0,1.0
195,Germany,FIFA,NATO,0.0,0.0,1.0
196,Letter to Loretta,ESPN,NBC,1.0,0.5,1.0
197,Francis X. DiLorenzo,pope,bishop,1.0,1.0,0.8
198,Marinus II,bishop,pope,1.0,1.0,0.2
199,Rick Barry,hockey,basketball,1.0,1.0,1.0
200,Female Agents,Italy,France,1.0,1.0,1.0
201,Robert Stout,actor,politician,1.0,1.0,0.2
202,Firuz Shah Tughlaq,Buddhism,Islam,1.0,1.0,1.0
203,Fiona Russell Powell,comedian,journalist,1.0,1.0,1.0
204,Airbus A350,Adobe,Airbus,1.0,1.0,0.2
205,Everberg,Australia,Belgium,1.0,0.5,1.0
206,Gianluigi Lentini,linebacker,midfielder,1.0,1.0,1.0
207,Helen E. Fisher,sociology,anthropology,1.0,1.0,0.4
208,Herbert von Karajan,Budapest,Berlin,1.0,1.0,1.0
209,Protoje,Latvia,Jamaica,1.0,1.0,0.6
210,Battambang Province,Tucson,Cambodia,0.0,0.0,1.0
211,Love Is Gone,Philippines,France,1.0,1.0,1.0
212,As-Saffah,Judaism,Islam,1.0,1.0,1.0
213,Apple IIe Card,Ferrari,Apple,0.0,0.5,1.0
214,Passer à l'acte,Georgian,French,1.0,0.0,1.0
215,Apple Thunderbolt Display,Adobe,Apple,1.0,0.5,0.8
216,Antonio Vivaldi,jazz,opera,1.0,1.0,0.2
217,Hellenic Police,Germany,Greece,1.0,1.0,0.6
218,Steve Swell,opera,jazz,1.0,1.0,1.0
219,Mick Lally,Korean,Irish,1.0,1.0,1.0
220,Radim Gaudentius,Islam,Christianity,1.0,1.0,0.8
221,Operation Apollo,Madrid,Afghanistan,1.0,1.0,0.8
222,Fouad Twal,Athens,Jerusalem,1.0,1.0,1.0
223,Kitakami Station,Mexico,Japan,1.0,1.0,0.8
224,Olwen,Indonesian,Welsh,1.0,1.0,0.8
225,Il Gazzettino,Russian,Italian,1.0,1.0,0.6
226,Walter Johnson,midfielder,pitcher,1.0,1.0,0.0
227,The Dustbinmen,jazz,sitcom,1.0,1.0,0.0
228,Bering Glacier,California,Alaska,1.0,1.0,0.6
229,Rudolph Isley,London,Cincinnati,1.0,1.0,0.2
230,Albertis Castle,Spain,Italy,1.0,1.0,1.0
231,Skype,Apple,Microsoft,1.0,0.0,0.8
232,Antoine Houdar de La Motte,Florence,Paris,1.0,1.0,0.8
233,Berlin International Film Festival,Swansea,Berlin,1.0,1.0,1.0
234,Mount Steere,Europe,Antarctica,1.0,1.0,0.6
235,Nahum Sokolow,English,Hebrew,1.0,1.0,0.6
236,British Guiana,Manila,Georgetown,1.0,1.0,0.6
237,Bruno Tabacci,French,Italian,1.0,1.0,1.0
238,Prague,Jerusalem,Berlin,1.0,0.5,1.0
239,Sue Lyon,poet,actor,1.0,0.5,0.4
240,Prudentius,Belgium,Spain,1.0,1.0,1.0
241,Punnagai Desam,English,Tamil,1.0,1.0,0.4
242,Virginia,Finnish,English,0.0,0.0,1.0
243,Eastern Bloc,Antarctica,Europe,1.0,1.0,1.0
244,Google Reader,Italy,Google,1.0,1.0,1.0
245,Beijing,Toronto,Bangkok,1.0,1.0,0.0
246,Delmarva Peninsula,coffee,Virginia,1.0,1.0,1.0
247,La Jornada,English,Spanish,1.0,1.0,0.4
248,Jewish Theological Seminary of America,Islam,Judaism,1.0,0.5,0.6
249,Randalls Island,Quebec,Manhattan,1.0,1.0,0.8
250,Armand Marrast,Brisbane,Paris,1.0,1.0,1.0
251,Athens,Madrid,Santiago,1.0,1.0,0.2
252,Halchidhoma,Iceland,California,1.0,1.0,1.0
253,Henry Threadgill,opera,jazz,1.0,1.0,0.8
254,South Carolina,Spanish,English,1.0,0.0,1.0
255,Chicago Rockets,Singapore,Chicago,1.0,1.0,1.0
256,Kalajoki,Chinese,Finnish,1.0,1.0,1.0
257,Twenty Good Years,ESPN,NBC,1.0,1.0,1.0
258,United States Patent and Trademark Office,Charlotte,Alexandria,1.0,0.5,0.8
259,Leopold Infeld,Moscow,Warsaw,1.0,1.0,0.6
260,Game & Watch,Toyota,Nintendo,1.0,1.0,1.0
261,Fernand Ledoux,English,French,1.0,1.0,0.4
262,Sovetskoye Shampanskoye,India,Belarus,1.0,1.0,0.4
263,Max Ernst,Constantinople,Paris,1.0,0.5,1.0
264,Mohamed Morsi,Judaism,Islam,0.0,0.0,0.8
265,Mercury Comet,Renault,Mercury,1.0,0.5,0.6
266,2004 Madrid train bombings,Illinois,Madrid,1.0,1.0,1.0
267,Dance Umbrella,Berlin,London,1.0,1.0,1.0
268,Jacob Mellis,quarterback,midfielder,1.0,1.0,0.8
269,La Revista Blanca,Belgium,Spain,1.0,1.0,1.0
270,Greenwich Park,Edinburgh,Greenwich,1.0,1.0,0.2
271,Zune,Adobe,Microsoft,1.0,1.0,1.0
272,James Franck,ecology,physics,1.0,1.0,1.0
273,Jo Berger Myhre,Australia,Norway,1.0,1.0,1.0
274,Manila,Cologne,Shanghai,1.0,0.0,0.6
275,Kondura,Croatian,Hindi,1.0,1.0,0.6
276,Viacheslav Belavkin,English,Russian,1.0,1.0,1.0
277,Rudolf Kastner,Cyprus,Hungary,1.0,1.0,1.0
278,Finding Your Roots,CBS,PBS,1.0,1.0,0.2
279,Wallace Carothers,musician,chemistry,1.0,1.0,1.0
280,Thomas Arne,Toronto,London,1.0,1.0,0.8
281,Beirut,Florence,Istanbul,1.0,0.0,0.4
282,Suzuki MR Wagon,Fiat,Suzuki,1.0,1.0,0.4
283,Roy Orbison,Baltimore,Vernon,1.0,1.0,0.0
284,Porsche 550,Toyota,Porsche,1.0,1.0,0.0
285,Pius II,bishop,pope,1.0,1.0,0.4
286,The Jeffersons,Icelandic,English,1.0,1.0,1.0
287,Upper Canada District School Board,Nevada,Ontario,1.0,1.0,0.6
288,Braids,Minneapolis,Calgary,1.0,1.0,1.0
289,Pakistan Steel Mills,Cardiff,Karachi,1.0,1.0,0.4
290,Lincoln Square Synagogue,Vancouver,Manhattan,1.0,1.0,0.6
291,Sous le ciel de Paris,Spanish,French,1.0,1.0,0.6
292,Doug Buffone,midfielder,linebacker,1.0,1.0,0.6
293,Hubert Latham,Russian,French,1.0,1.0,0.8
294,Boeing Defense, Space & Security,Germany,Boeing,1.0,1.0,0.6
295,Versoix,Finnish,French,1.0,1.0,1.0
296,Simone Barone,goaltender,midfielder,1.0,1.0,1.0
297,Suzuki GSX-R750,Nissan,Suzuki,1.0,1.0,0.6
298,Lena Yada,BBC,WWE,1.0,1.0,0.8
299,Raisio,Spanish,Finnish,1.0,1.0,1.0
300,Jim Magilton,quarterback,midfielder,1.0,1.0,1.0
301,Windows Embedded Automotive,Sega,Microsoft,1.0,1.0,1.0
302,Cloud Nothings,Belgium,Cleveland,1.0,1.0,1.0
303,Morr Music,Warwick,Berlin,1.0,0.0,1.0
304,Istanbul,Copenhagen,Beirut,1.0,1.0,0.2
305,Johann Andreas Schmeller,Philadelphia,Munich,1.0,1.0,0.8
306,Jean Guillaume Moitte,Medina,Paris,1.0,1.0,1.0
307,Arnold Antonin,Albania,Haiti,1.0,1.0,0.6
308,Paul Brill,Miami,Rome,1.0,1.0,0.8
309,The Good Heart,Australia,Iceland,1.0,1.0,0.0
310,MiniDisc,Microsoft,Sony,1.0,1.0,0.4
311,Johann Christian Bach,jazz,opera,1.0,1.0,0.6
312,Singapore Bus Service,Tokyo,Singapore,1.0,0.5,0.8
313,Color TV-Game,Cadillac,Nintendo,1.0,0.0,1.0
314,John Mehegan,guitar,piano,1.0,1.0,1.0
315,Ulf von Euler,mathematics,physiology,1.0,1.0,0.0
316,Fenn Tower,Providence,Ohio,1.0,1.0,1.0
317,Operation Flash,Chelsea,Croatia,1.0,0.5,1.0
318,Joe Hildebrand,Canada,Australia,1.0,1.0,0.4
319,Czechoslovakia,Russian,Czech,1.0,0.5,0.6
320,Lamplugh Island,Asia,Antarctica,1.0,1.0,0.8
321,Mary Garden,jazz,opera,1.0,1.0,0.2
322,Isetta,Nissan,BMW,1.0,1.0,1.0
323,Antoine Coypel,Venice,Paris,1.0,1.0,0.6
324,Jean Rostand,Russian,French,1.0,1.0,1.0
325,Marc Lavoie,France,Canada,1.0,1.0,0.6
326,Environics,Santiago,Toronto,1.0,1.0,1.0
327,Nicholas Fairbairn,Vienna,London,1.0,1.0,1.0
328,Shmuel HaNavi bus bombing,London,Jerusalem,1.0,1.0,0.6
329,Claude Bernard,Rome,Paris,1.0,1.0,1.0
330,Guilt Machine,Dublin,Netherlands,1.0,1.0,0.2
331,The Miser,English,French,1.0,1.0,0.2
332,Gantz,Australia,Japan,1.0,1.0,1.0
333,Miho Mosulishvili,Russian,Georgian,1.0,1.0,0.2
334,Inspector Gadget,Spanish,French,1.0,1.0,0.8
335,Amānullāh Khān,Buddhism,Islam,1.0,1.0,0.6
336,Eldar Djangirov,sitcom,jazz,1.0,1.0,1.0
337,William Camden,philosophy,history,1.0,1.0,0.4
338,Rogers Radio,Chicago,Toronto,1.0,1.0,0.8
339,Dom Juan,English,French,1.0,1.0,0.4
340,Lancashire wrestling,France,England,1.0,0.0,0.2
341,Trail Inlet,Europe,Antarctica,1.0,1.0,0.4
342,Avni Mula,blues,opera,1.0,1.0,1.0
343,Subotica,Tokyo,Budapest,1.0,1.0,0.4
344,LZ7,Amsterdam,Manchester,1.0,1.0,0.6
345,Collonge-Bellerive,English,French,1.0,1.0,0.6
346,Opeth,Italy,Sweden,1.0,1.0,0.8
347,Beatrice Hutton,journalist,architect,1.0,1.0,0.6
348,Vittorio Sgarbi,bishop,mayor,1.0,1.0,0.4
349,Istanbul University,Oxford,Istanbul,1.0,1.0,1.0
350,Iliana Fox,novelist,actor,1.0,0.5,1.0
351,Tim Garland,opera,jazz,1.0,1.0,1.0
352,Dmitri Nabokov,Baltimore,Berlin,1.0,1.0,1.0
353,Joseph Hume,Hungarian,English,1.0,0.0,1.0
354,Kume District,Ireland,Japan,1.0,0.5,1.0
355,Northern Mariana Islands Football Association,WWE,FIFA,1.0,0.5,1.0
356,Frederick Lugard, 1st Baron Lugard,Auckland,Chennai,1.0,1.0,0.4
357,Halvor Schou,Sacramento,Oslo,1.0,1.0,1.0
358,Porvoo,Russian,Swedish,1.0,0.5,1.0
359,Bentley Continental,Toyota,Bentley,1.0,1.0,0.4
360,Arthur Griffith,Philadelphia,Dublin,1.0,1.0,0.6
361,Alonzo Bodden,architect,actor,1.0,1.0,1.0
362,Something Is Out There,MTV,NBC,1.0,1.0,0.8
363,NRJ Group,Shanghai,Paris,1.0,1.0,1.0
364,Louis Riel,Italian,French,1.0,1.0,0.6
365,Homi Jehangir Bhabha,animation,physics,1.0,1.0,0.4
366,Windows Mobile 6.5,Apple,Microsoft,1.0,0.5,0.8
367,Gunnar Thoresen,Denmark,Norway,1.0,0.5,0.4
368,Anna Lindh,Rome,Stockholm,1.0,1.0,0.6
369,Jack Cassidy,Madrid,Hollywood,1.0,1.0,0.4
370,Daddio,Korean,English,1.0,1.0,1.0
371,Karl Schwarzschild,chemistry,astronomy,1.0,1.0,0.8
372,Manuel Carrasco,Italy,Spain,1.0,1.0,1.0
373,Sommariva del Bosco,Egypt,Italy,1.0,1.0,1.0
374,Magazin Istoric,Spanish,Romanian,1.0,1.0,0.4
375,Alexander Mosolov,Venice,Moscow,1.0,1.0,1.0
376,Dodge Avenger,Honda,Dodge,1.0,1.0,0.0
377,Karim Abdul Razak,outfielder,midfielder,1.0,1.0,1.0
378,Harrison Birtwistle,jazz,opera,1.0,1.0,0.6
379,Primorsky Krai,Antarctica,Asia,1.0,1.0,1.0
380,Warwick School,Paris,Warwick,1.0,1.0,0.2
381,KC-767,IBM,Boeing,1.0,1.0,0.8
382,Jakarta,Karachi,Beijing,1.0,1.0,1.0
383,Ippolito d'Este,bishop,cardinal,1.0,1.0,0.2
384,Il Posto,Korean,Italian,1.0,1.0,0.8
385,Pierre Schneiter,Dutch,French,1.0,1.0,1.0
386,Aleksandr Ptushko,French,Russian,1.0,0.5,1.0
387,Fifi D'Orsay,novelist,actor,1.0,1.0,0.8
388,Yutaka Abe,Chicago,Kyoto,1.0,0.5,0.6
389,Dodge Dynasty,Triumph,Dodge,1.0,1.0,0.8
390,Thoranai,English,Tamil,1.0,1.0,0.6
391,Srebarna Glacier,Europe,Antarctica,1.0,1.0,0.4
392,Eduardo Scarpetta,Florence,Naples,1.0,1.0,0.4
393,Brian Labone,midfielder,defender,1.0,1.0,0.6
394,Jaroslav Janus,midfielder,goaltender,1.0,1.0,0.0
395,Kuala Lumpur,Seoul,Ankara,1.0,1.0,1.0
396,Albanian Land Force,India,Albania,1.0,1.0,0.8
397,Aitcho Islands,Europe,Antarctica,1.0,1.0,0.2
398,Henry Brassey,poet,politician,1.0,1.0,0.2
399,Makoto Hasebe,goaltender,midfielder,1.0,1.0,1.0
400,Corky Miller,midfielder,catcher,1.0,1.0,0.2
401,Michel-Jean Sedaine,Russian,French,1.0,1.0,0.8
402,Michael Winner,Italian,English,1.0,1.0,1.0
403,Muonio,English,Finnish,1.0,1.0,0.4
404,Gidon Kremer,piano,violin,1.0,1.0,0.4
405,John Willie,French,English,1.0,1.0,1.0
406,Emil von Reznicek,jazz,opera,1.0,1.0,0.4
407,octane,mathematics,chemistry,1.0,1.0,0.2
408,Beaumont Palace,Madrid,Oxford,1.0,1.0,0.6
409,Innocent II,bishop,pope,1.0,1.0,0.6
410,Helle Thorning-Schmidt,Venice,Copenhagen,1.0,1.0,1.0
411,Bert Sakmann,mathematics,physiology,1.0,1.0,0.0
412,Honda Civic Hybrid,Volvo,Honda,1.0,1.0,1.0
413,Democrats 66,Azerbaijan,Netherlands,1.0,0.5,1.0
414,Trevor Dunn,politician,composer,1.0,1.0,0.6
415,Suomen Kuvalehti,Indonesia,Finland,1.0,1.0,1.0
416,Molina de Segura,Swedish,Spanish,1.0,1.0,1.0
417,BC Hydro,Perth,Vancouver,1.0,1.0,1.0
418,Jean Lefebvre,English,French,1.0,1.0,0.6
419,Friedrich Gulda,violin,piano,1.0,1.0,0.8
420,Roman Empire,Finnish,Greek,1.0,1.0,0.8
421,Gaiola,Greece,Italy,1.0,1.0,1.0
422,Tiv people,India,Nigeria,1.0,1.0,0.8
423,America's Best Dance Crew,CBS,MTV,1.0,1.0,0.6
424,Kyustendil Province,Russian,Bulgarian,1.0,1.0,0.4
425,Kenia Sinclair,India,Jamaica,1.0,1.0,0.4
426,Circa Survive,Naples,Philadelphia,1.0,1.0,1.0
427,Alex Sipiagin,trance,jazz,1.0,1.0,1.0
428,Johann Wolfgang von Goethe,Italy,Frankfurt,1.0,1.0,0.0
429,Margaret Walker,Vienna,Chicago,1.0,1.0,0.6
430,Anadol,Tokyo,Istanbul,1.0,1.0,0.8
431,Amy Prentiss,CBS,NBC,1.0,0.5,0.6
432,Pierre Louis Napoleon Cavagnari,Philippines,Kabul,1.0,1.0,1.0
433,Melbourne Airport,Peter,Melbourne,1.0,1.0,0.6
434,Sholay,Italy,India,1.0,1.0,0.4
435,Juan Croucier,Peru,Cuba,1.0,1.0,0.6
436,Blue Heelers,Belgium,Australia,1.0,1.0,1.0
437,Veysian Rural District,Venezuela,Iran,1.0,1.0,1.0
438,The Who,Paramount,Brunswick,1.0,1.0,0.2
439,Mathieu Flamini,centre,midfielder,1.0,1.0,0.6
440,O'Brien Schofield,midfielder,linebacker,1.0,1.0,0.0
